32;025B0001;[[1353888003000000.0, -6.381267, 53.357067], [1353888023000000.0, -6.376083, 53.356068], [1353888044000000.0, -6.371217, 53.354866], [1353888062000000.0, -6.366133, 53.353683], [1353888082000000.0, -6.360734, 53.353199], [1353888103000000.0, -6.356817, 53.351116], [1353888121000000.0, -6.3518, 53.349968], [1353888141000000.0, -6.348134, 53.347683], [1353888170000000.0, -6.459024, 53.3363], [1353888190000000.0, -6.33755, 53.344715], [1353888211000000.0, -6.332467, 53.345215], [1353888231000000.0, -6.327017, 53.344234], [1353888250000000.0, -6.3224, 53.343334], [1353888270000000.0, -6.320267, 53.342999], [1353888290000000.0, -6.31525, 53.343151], [1353888311000000.0, -6.309866, 53.343552], [1353888331000000.0, -6.30815, 53.3452], [1353888350000000.0, -6.308383, 53.347767], [1353888370000000.0, -6.30615, 53.348351], [1353888390000000.0, -6.3022, 53.348301]]
33;025A1001;[[1353909868000000.0, -6.450984, 53.347282], [1353909909000000.0, -6.450984, 53.347282], [1353909927000000.0, -6.451011, 53.347519], [1353909949000000.0, -6.451494, 53.345795], [1353909968000000.0, -6.451312, 53.344547], [1353909988000000.0, -6.446317, 53.34449], [1353910009000000.0, -6.444348, 53.345314], [1353910027000000.0, -6.442953, 53.347115], [1353910059000000.0, -6.442349, 53.347504], [1353910068000000.0, -6.440528, 53.348522], [1353910088000000.0, -6.439438, 53.349102], [1353910109000000.0, -6.438924, 53.349365], [1353910127000000.0, -6.437993, 53.348278], [1353910150000000.0, -6.436675, 53.347782], [1353910168000000.0, -6.435118, 53.34742], [1353910188000000.0, -6.433272, 53.346348], [1353910209000000.0, -6.432012, 53.344009], [1353910227000000.0, -6.432255, 53.343365], [1353910249000000.0, -6.431984, 53.341621], [1353910268000000.0, -6.431083, 53.340443], [1353910288000000.0, -6.430614, 53.340401], [1353910306000000.0, -6.429778, 53.340332], [1353910327000000.0, -6.429016, 53.340267], [1353910349000000.0, -6.426637, 53.339897], [1353910368000000.0, -6.426303, 53.33984], [1353910388000000.0, -6.424572, 53.340351], [1353910409000000.0, -6.423692, 53.341747], [1353910427000000.0, -6.423397, 53.342205], [1353910447000000.0, -6.422775, 53.343254], [1353910468000000.0, -6.420963, 53.343334], [1353910488000000.0, -6.4186, 53.343849], [1353910509000000.0, -6.418711, 53.344685], [1353910527000000.0, -6.419256, 53.345421], [1353910547000000.0, -6.421472, 53.346485], [1353910570000000.0, -6.422703, 53.346664], [1353910588000000.0, -6.423688, 53.346794], [1353910609000000.0, -6.424911, 53.347012], [1353910629000000.0, -6.424658, 53.347515], [1353910647000000.0, -6.424044, 53.34856], [1353910667000000.0, -6.423011, 53.350319], [1353910688000000.0, -6.422571, 53.351089], [1353910708000000.0, -6.421394, 53.353512], [1353910726000000.0, -6.421767, 53.355042], [1353910747000000.0, -6.422536, 53.355953], [1353910769000000.0, -6.424008, 53.357098], [1353910788000000.0, -6.425654, 53.358772], [1353910808000000.0, -6.42577, 53.359421], [1353910829000000.0, -6.424396, 53.359249], [1353910849000000.0, -6.423059, 53.359005], [1353910867000000.0, -6.419898, 53.358982], [1353910888000000.0, -6.41508, 53.359051], [1353910908000000.0, -6.410131, 53.358612], [1353910931000000.0, -6.410131, 53.358612], [1353910953000000.0, -6.402782, 53.357487], [1353910972000000.0, -6.402782, 53.357487], [1353911031000000.0, -6.394639, 53.355774], [1353911070000000.0, -6.386015, 53.357033], [1353911092000000.0, -6.381266, 53.357025], [1353911110000000.0, -6.376888, 53.35622], [1353911151000000.0, -6.371276, 53.354851], [1353911211000000.0, -6.364917, 53.353508], [1353911229000000.0, -6.36034, 53.353199], [1353911247000000.0, -6.355686, 53.351929], [1353911270000000.0, -6.350992, 53.350609], [1353911288000000.0, -6.347164, 53.348602], [1353911308000000.0, -6.343897, 53.346191], [1353911329000000.0, -6.339818, 53.344662], [1353911351000000.0, -6.335267, 53.34507], [1353911370000000.0, -6.33087, 53.344936], [1353911388000000.0, -6.326515, 53.344101], [1353911410000000.0, -6.322443, 53.343304], [1353911429000000.0, -6.318042, 53.342957], [1353911449000000.0, -6.313301, 53.343243], [1353911467000000.0, -6.311376, 53.343372], [1353911488000000.0, -6.309632, 53.343533], [1353911508000000.0, -6.307613, 53.343857], [1353911529000000.0, -6.304512, 53.34446], [1353911549000000.0, -6.300731, 53.345329], [1353911568000000.0, -6.297286, 53.345776], [1353911588000000.0, -6.296315, 53.345856], [1353911610000000.0, -6.293445, 53.346081], [1353911629000000.0, -6.292609, 53.346149], [1353911649000000.0, -6.290891, 53.347256], [1353911668000000.0, -6.288102, 53.347149], [1353911690000000.0, -6.284828, 53.347019], [1353911709000000.0, -6.284034, 53.347], [1353911727000000.0, -6.281744, 53.346794], [1353911750000000.0, -6.278884, 53.346344], [1353911768000000.0, -6.276024, 53.345844], [1353911789000000.0, -6.273345, 53.345577], [1353911809000000.0, -6.271851, 53.34557], [1353911827000000.0, -6.268727, 53.345947], [1353911848000000.0, -6.268462, 53.345982], [1353911868000000.0, -6.268432, 53.345985], [1353911891000000.0, -6.266351, 53.346191], [1353911909000000.0, -6.263182, 53.346622], [1353911927000000.0, -6.262036, 53.346859], [1353911948000000.0, -6.262036, 53.346859], [1353911987000000.0, -6.260613, 53.347198], [1353912007000000.0, -6.260613, 53.347198], [1353912027000000.0, -6.260613, 53.347198], [1353912048000000.0, -6.260613, 53.347198], [1353912066000000.0, -6.259597, 53.34745], [1353912089000000.0, -6.259404, 53.347507], [1353912107000000.0, -6.259058, 53.347488], [1353912128000000.0, -6.258029, 53.346359], [1353912146000000.0, -6.257723, 53.345581], [1353912169000000.0, -6.258015, 53.345478], [1353912187000000.0, -6.259339, 53.344227], [1353912207000000.0, -6.258368, 53.343056], [1353912228000000.0, -6.256477, 53.342628], [1353912248000000.0, -6.256055, 53.342529], [1353912267000000.0, -6.254756, 53.341808], [1353912287000000.0, -6.255174, 53.341034], [1353912308000000.0, -6.255524, 53.34042], [1353912326000000.0, -6.255835, 53.339912], [1353912347000000.0, -6.256296, 53.338787], [1353912367000000.0, -6.255114, 53.338554], [1353912389000000.0, -6.25467, 53.338428], [1353912408000000.0, -6.254433, 53.33836], [1353912448000000.0, -6.252117, 53.33971], [1353912467000000.0, -6.252117, 53.33971], [1353912508000000.0, -6.252117, 53.33971], [1353912532000000.0, -6.25145, 53.339634], [1353912547000000.0, -6.251433, 53.339649], [1353912567000000.0, -6.251467, 53.339668], [1353912587000000.0, -6.251433, 53.339668], [1353912592000000.0, -6.251433, 53.339668], [1353912608000000.0, -6.251433, 53.339649], [1353912628000000.0, -6.251433, 53.339634], [1353912647000000.0, -6.25145, 53.3396], [1353912651000000.0, -6.25145, 53.3396]]
34;046A1002;[[1353888003000000.0, -6.259183, 53.344833], [1353888023000000.0, -6.259167, 53.3433], [1353888027000000.0, -6.259167, 53.3433], [1353888044000000.0, -6.256117, 53.342548], [1353888062000000.0, -6.2548, 53.341702], [1353888082000000.0, -6.255967, 53.339699], [1353888086000000.0, -6.255967, 53.339699], [1353888103000000.0, -6.255633, 53.338634], [1353888123000000.0, -6.256333, 53.337265], [1353888141000000.0, -6.257083, 53.336132], [1353888147000000.0, -6.257083, 53.336132], [1353888162000000.0, -6.25545, 53.334648], [1353888182000000.0, -6.25405, 53.333366], [1353888203000000.0, -6.2529, 53.332283], [1353888207000000.0, -6.2529, 53.332283], [1353888223000000.0, -6.251817, 53.331215], [1353888241000000.0, -6.2498, 53.330082], [1353888262000000.0, -6.247416, 53.328949], [1353888268000000.0, -6.247416, 53.328949], [1353888284000000.0, -6.2442, 53.327583], [1353888305000000.0, -6.241567, 53.325584], [1353888325000000.0, -6.23915, 53.323715], [1353888327000000.0, -6.23915, 53.323715], [1353888343000000.0, -6.23675, 53.322151], [1353888364000000.0, -6.234083, 53.320717], [1353888382000000.0, -6.232183, 53.319351], [1353888386000000.0, -6.232183, 53.319351], [1353888423000000.0, -6.232567, 53.318733], [1353888442000000.0, -6.232567, 53.318733], [1353888448000000.0, -6.232567, 53.318733], [1353888464000000.0, -6.23105, 53.3172]]
35;130007;[[1353888003000000.0, -6.297433, 53.348], [1353888023000000.0, -6.297433, 53.347984], [1353888044000000.0, -6.297433, 53.347984], [1353888062000000.0, -6.297433, 53.348], [1353888082000000.0, -6.297433, 53.347984], [1353888103000000.0, -6.297467, 53.347984], [1353888123000000.0, -6.2975, 53.348049], [1353888145000000.0, -6.297517, 53.348034], [1353888164000000.0, -6.2975, 53.348034], [1353888182000000.0, -6.297483, 53.348049], [1353888203000000.0, -6.297483, 53.348068], [1353888223000000.0, -6.2975, 53.348068], [1353888241000000.0, -6.297633, 53.348099], [1353888262000000.0, -6.297583, 53.348083], [1353888284000000.0, -6.2976, 53.348083], [1353888305000000.0, -6.297616, 53.348068], [1353888325000000.0, -6.297616, 53.348068], [1353888343000000.0, -6.297616, 53.348083]]
36;681001;[[1353911909000000.0, -6.490951, 53.295559], [1353911928000000.0, -6.492857, 53.296566], [1353911948000000.0, -6.49367, 53.297798], [1353911970000000.0, -6.49367, 53.297798], [1353911989000000.0, -6.494475, 53.298683], [1353912009000000.0, -6.497602, 53.299698], [1353912030000000.0, -6.500568, 53.29982], [1353912048000000.0, -6.501041, 53.299839], [1353912069000000.0, -6.501125, 53.300957], [1353912089000000.0, -6.501059, 53.301403], [1353912109000000.0, -6.499386, 53.304108], [1353912128000000.0, -6.496948, 53.306931], [1353912148000000.0, -6.493474, 53.309914], [1353912169000000.0, -6.489693, 53.312088], [1353912191000000.0, -6.486177, 53.314545], [1353912207000000.0, -6.481247, 53.315418], [1353912228000000.0, -6.477116, 53.316216], [1353912248000000.0, -6.472873, 53.317501], [1353912269000000.0, -6.467742, 53.318069], [1353912289000000.0, -6.462846, 53.319141], [1353912310000000.0, -6.46, 53.31958], [1353912330000000.0, -6.459299, 53.319416], [1353912349000000.0, -6.458514, 53.319237], [1353912369000000.0, -6.457706, 53.31905], [1353912389000000.0, -6.456906, 53.318928], [1353912408000000.0, -6.456288, 53.318916], [1353912428000000.0, -6.45583, 53.318951], [1353912448000000.0, -6.455401, 53.319126], [1353912469000000.0, -6.434342, 53.318356], [1353912489000000.0, -6.431304, 53.318886], [1353912508000000.0, -6.429346, 53.319511], [1353912528000000.0, -6.424972, 53.320202], [1353912549000000.0, -6.424036, 53.320316], [1353912569000000.0, -6.42249, 53.320503], [1353912587000000.0, -6.421839, 53.320045], [1353912608000000.0, -6.420466, 53.318909], [1353912628000000.0, -6.416325, 53.319286], [1353912649000000.0, -6.413425, 53.320293], [1353912669000000.0, -6.411721, 53.320724], [1353912690000000.0, -6.409951, 53.321133], [1353912708000000.0, -6.406625, 53.321877], [1353912729000000.0, -6.406573, 53.32312], [1353912749000000.0, -6.405247, 53.324646], [1353912767000000.0, -6.40236, 53.325352], [1353912790000000.0, -6.397969, 53.327194], [1353912808000000.0, -6.397487, 53.327343], [1353912831000000.0, -6.396151, 53.327744], [1353912847000000.0, -6.396151, 53.327744], [1353912868000000.0, -6.396151, 53.327744], [1353912890000000.0, -6.39547, 53.327557], [1353912909000000.0, -6.395252, 53.325424], [1353912929000000.0, -6.395345, 53.323368], [1353912950000000.0, -6.39328, 53.322495], [1353912970000000.0, -6.393183, 53.322292], [1353912988000000.0, -6.393132, 53.321648]]
37;700001;[[1353888003000000.0, -6.456824, 53.415546], [1353888023000000.0, -6.460878, 53.415981], [1353888044000000.0, -6.462112, 53.416008], [1353888062000000.0, -6.463839, 53.416061], [1353888103000000.0, -6.468741, 53.417171], [1353888121000000.0, -6.471911, 53.418098], [1353888182000000.0, -6.474854, 53.419418], [1353888223000000.0, -6.474854, 53.419418], [1353888243000000.0, -6.474854, 53.419418], [1353888268000000.0, -6.465895, 53.416714]]
38;90001;[[1353912205000000.0, -6.292615, 53.399761], [1353912224000000.0, -6.290954, 53.399055], [1353912244000000.0, -6.291573, 53.397846], [1353912265000000.0, -6.293013, 53.396717], [1353912285000000.0, -6.292713, 53.395977], [1353912306000000.0, -6.290949, 53.395222], [1353912324000000.0, -6.290035, 53.394825], [1353912345000000.0, -6.290955, 53.393654], [1353912367000000.0, -6.292652, 53.392361], [1353912403000000.0, -6.293766, 53.390194], [1353912452000000.0, -6.289803, 53.390148], [1353912473000000.0, -6.287469, 53.390388], [1353912494000000.0, -6.287035, 53.390114], [1353912514000000.0, -6.285401, 53.389416], [1353912547000000.0, -6.280106, 53.388401], [1353912567000000.0, -6.279547, 53.389793], [1353912587000000.0, -6.279262, 53.390583], [1353912606000000.0, -6.278087, 53.390388], [1353912626000000.0, -6.275969, 53.390247], [1353912647000000.0, -6.274167, 53.390129], [1353912667000000.0, -6.271503, 53.389954], [1353912688000000.0, -6.267165, 53.389549], [1353912706000000.0, -6.265571, 53.389275], [1353912729000000.0, -6.264779, 53.38913], [1353912745000000.0, -6.265003, 53.388542], [1353912765000000.0, -6.265143, 53.38792], [1353912786000000.0, -6.265113, 53.387688], [1353912806000000.0, -6.265001, 53.38538], [1353912827000000.0, -6.265516, 53.382755], [1353912845000000.0, -6.265583, 53.382252], [1353912868000000.0, -6.265737, 53.380577], [1353912906000000.0, -6.265025, 53.377636], [1353912927000000.0, -6.265116, 53.375195], [1353912947000000.0, -6.265906, 53.372597], [1353912968000000.0, -6.2679, 53.370712], [1353912986000000.0, -6.26958, 53.368938]]
39;015A0001;[[1353888003000000.0, -6.27935, 53.310982], [1353888023000000.0, -6.275533, 53.311817], [1353888044000000.0, -6.27335, 53.313118], [1353888064000000.0, -6.2718, 53.315384], [1353888084000000.0, -6.2701, 53.317684], [1353888105000000.0, -6.26835, 53.320232], [1353888123000000.0, -6.266883, 53.321583], [1353888145000000.0, -6.26565, 53.322784], [1353888166000000.0, -6.265283, 53.324768], [1353888184000000.0, -6.264884, 53.326752], [1353888203000000.0, -6.264467, 53.329018], [1353888223000000.0, -6.2643, 53.330265], [1353888243000000.0, -6.2647, 53.332001], [1353888264000000.0, -6.264833, 53.332401], [1353888284000000.0, -6.265067, 53.333435], [1353888305000000.0, -6.263033, 53.3339], [1353888325000000.0, -6.2613, 53.334049], [1353888345000000.0, -6.258733, 53.3339], [1353888364000000.0, -6.2577, 53.335499], [1353888382000000.0, -6.2575, 53.335983], [1353888402000000.0, -6.2575, 53.335983], [1353888423000000.0, -6.256866, 53.3367], [1353888442000000.0, -6.255567, 53.338432], [1353888464000000.0, -6.258033, 53.339333], [1353888485000000.0, -6.258667, 53.339565], [1353888503000000.0, -6.258266, 53.341217], [1353888524000000.0, -6.25775, 53.342701], [1353888544000000.0, -6.254917, 53.342232], [1353888564000000.0, -6.251983, 53.341984], [1353888585000000.0, -6.250916, 53.341969], [1353888603000000.0, -6.249933, 53.343033], [1353888624000000.0, -6.24985, 53.34425], [1353888644000000.0, -6.25135, 53.344849], [1353888662000000.0, -6.320991, 53.306393], [1353888685000000.0, -6.248734, 53.345531], [1353888703000000.0, -6.2473, 53.345032], [1353888723000000.0, -6.24615, 53.343498], [1353888764000000.0, -6.240867, 53.342766], [1353888784000000.0, -6.237467, 53.342335], [1353888803000000.0, -6.236367, 53.342167], [1353888823000000.0, -6.236367, 53.342167], [1353888843000000.0, -6.2342, 53.342384]]
40;650001;[[1353909602000000.0, -6.33432, 53.289558], [1353909645000000.0, -6.339181, 53.288605], [1353909664000000.0, -6.340577, 53.28965], [1353909682000000.0, -6.344265, 53.289318], [1353909704000000.0, -6.34851, 53.288868], [1353909723000000.0, -6.349537, 53.288754], [1353909743000000.0, -6.351563, 53.288624], [1353909764000000.0, -6.355258, 53.288223], [1353909782000000.0, -6.35708, 53.288155], [1353909802000000.0, -6.359826, 53.28809], [1353909823000000.0, -6.361574, 53.287876], [1353909845000000.0, -6.362938, 53.288277], [1353909862000000.0, -6.363472, 53.288666], [1353909882000000.0, -6.365249, 53.289558], [1353909905000000.0, -6.367311, 53.289116], [1353909923000000.0, -6.368126, 53.28986], [1353909941000000.0, -6.369274, 53.290489], [1353909982000000.0, -6.371573, 53.290009], [1353910002000000.0, -6.375228, 53.287697], [1353910023000000.0, -6.375096, 53.286221], [1353910043000000.0, -6.375245, 53.286045], [1353910061000000.0, -6.375533, 53.28566], [1353910082000000.0, -6.377429, 53.28553], [1353910105000000.0, -6.379623, 53.284595], [1353910123000000.0, -6.380262, 53.284061], [1353910141000000.0, -6.384036, 53.283432], [1353910164000000.0, -6.387949, 53.281532], [1353910182000000.0, -6.391333, 53.279758], [1353910202000000.0, -6.395307, 53.278412], [1353910223000000.0, -6.398707, 53.277203], [1353910241000000.0, -6.400142, 53.275639], [1353910262000000.0, -6.402558, 53.274414], [1353910282000000.0, -6.406201, 53.274231], [1353910302000000.0, -6.409788, 53.274509], [1353910323000000.0, -6.41373, 53.27486], [1353910343000000.0, -6.417571, 53.275356], [1353910364000000.0, -6.421612, 53.275536], [1353910382000000.0, -6.424626, 53.274223], [1353910441000000.0, -6.434386, 53.270485], [1353910482000000.0, -6.440206, 53.266266], [1353910547000000.0, -6.441387, 53.265293], [1353910556000000.0, -6.446948, 53.2589], [1353910574000000.0, -6.448193, 53.256714], [1353910592000000.0, -6.449765, 53.254803], [1353910615000000.0, -6.45141, 53.252758], [1353910684000000.0, -6.456303, 53.24469], [1353910724000000.0, -6.455693, 53.239784], [1353910743000000.0, -6.454811, 53.23737], [1353910763000000.0, -6.454945, 53.235291], [1353910784000000.0, -6.456433, 53.232979], [1353910806000000.0, -6.458729, 53.231171], [1353910822000000.0, -6.461557, 53.228985], [1353910843000000.0, -6.464391, 53.226421], [1353910863000000.0, -6.467019, 53.223812], [1353910882000000.0, -6.469298, 53.22089], [1353910902000000.0, -6.471876, 53.218666], [1353910923000000.0, -6.474426, 53.216251], [1353910945000000.0, -6.478528, 53.214653], [1353910963000000.0, -6.482956, 53.212952], [1353910984000000.0, -6.486105, 53.210655], [1353911004000000.0, -6.489244, 53.208649], [1353911027000000.0, -6.493012, 53.206852], [1353911045000000.0, -6.496091, 53.205101], [1353911063000000.0, -6.49866, 53.203316], [1353911086000000.0, -6.502088, 53.20118], [1353911104000000.0, -6.505026, 53.198875], [1353911123000000.0, -6.507754, 53.196575], [1353911145000000.0, -6.509574, 53.194927], [1353911166000000.0, -6.511153, 53.192482], [1353911184000000.0, -6.513755, 53.190151], [1353911204000000.0, -6.517128, 53.187542], [1353911227000000.0, -6.520026, 53.185459], [1353911243000000.0, -6.522144, 53.183353], [1353911264000000.0, -6.524381, 53.18026], [1353911284000000.0, -6.525994, 53.177689], [1353911306000000.0, -6.527276, 53.175468], [1353911325000000.0, -6.529396, 53.173294], [1353911345000000.0, -6.531985, 53.171227], [1353911368000000.0, -6.534709, 53.169132], [1353911384000000.0, -6.536788, 53.167713], [1353911406000000.0, -6.540691, 53.165707], [1353911425000000.0, -6.541965, 53.164749], [1353911447000000.0, -6.544241, 53.163357], [1353911465000000.0, -6.547352, 53.161476], [1353911486000000.0, -6.550432, 53.15995], [1353911506000000.0, -6.552061, 53.157661], [1353911525000000.0, -6.553209, 53.154976], [1353911545000000.0, -6.554575, 53.152409], [1353911566000000.0, -6.556102, 53.149532], [1353911584000000.0, -6.557384, 53.146969], [1353911604000000.0, -6.558664, 53.144333], [1353911625000000.0, -6.560233, 53.141483], [1353911645000000.0, -6.56135, 53.139179], [1353911664000000.0, -6.56304, 53.137497], [1353911684000000.0, -6.566355, 53.136379], [1353911705000000.0, -6.568934, 53.134842], [1353911727000000.0, -6.571635, 53.133137], [1353911745000000.0, -6.574403, 53.13131], [1353911764000000.0, -6.576343, 53.129467], [1353911789000000.0, -6.578221, 53.127346], [1353911809000000.0, -6.579609, 53.126484], [1353911825000000.0, -6.580263, 53.126377], [1353911846000000.0, -6.581466, 53.127319], [1353911868000000.0, -6.582561, 53.127899], [1353911887000000.0, -6.582719, 53.127922], [1353911905000000.0, -6.583219, 53.127922], [1353911927000000.0, -6.584617, 53.127937], [1353911948000000.0, -6.586645, 53.128456], [1353911966000000.0, -6.587521, 53.128765], [1353911987000000.0, -6.587521, 53.128765], [1353912007000000.0, -6.588574, 53.129139], [1353912025000000.0, -6.590828, 53.129524], [1353912044000000.0, -6.593678, 53.129704], [1353912111000000.0, -6.600065, 53.130352], [1353912126000000.0, -6.594832, 53.129795], [1353912146000000.0, -6.594832, 53.129795], [1353912165000000.0, -6.594832, 53.129795], [1353912191000000.0, -6.594832, 53.129795], [1353912205000000.0, -6.594832, 53.129795], [1353912228000000.0, -6.594832, 53.129795], [1353912246000000.0, -6.594832, 53.129795], [1353912267000000.0, -6.594832, 53.129795], [1353912285000000.0, -6.594905, 53.129807], [1353912308000000.0, -6.597243, 53.130054], [1353912326000000.0, -6.601515, 53.130531], [1353912349000000.0, -6.604555, 53.130714], [1353912367000000.0, -6.606806, 53.131195], [1353912385000000.0, -6.608889, 53.132141], [1353912406000000.0, -6.61055, 53.132465], [1353912428000000.0, -6.613371, 53.133472], [1353912448000000.0, -6.614542, 53.133636], [1353912465000000.0, -6.614564, 53.133583], [1353912485000000.0, -6.614564, 53.133583], [1353912508000000.0, -6.614564, 53.133583], [1353912526000000.0, -6.614564, 53.133583], [1353912547000000.0, -6.614564, 53.133583], [1353912567000000.0, -6.614564, 53.133583], [1353912587000000.0, -6.614564, 53.133583], [1353912606000000.0, -6.614564, 53.133583], [1353912628000000.0, -6.614564, 53.133583], [1353912647000000.0, -6.614564, 53.133583], [1353912667000000.0, -6.614564, 53.133583], [1353912688000000.0, -6.614564, 53.133583], [1353912708000000.0, -6.614564, 53.133583], [1353912729000000.0, -6.614564, 53.133583], [1353912749000000.0, -6.614564, 53.133583], [1353912767000000.0, -6.614564, 53.133583], [1353912786000000.0, -6.614564, 53.133583], [1353912808000000.0, -6.614564, 53.133583], [1353912829000000.0, -6.614564, 53.133583], [1353912831000000.0, -6.614567, 53.133499], [1353912847000000.0, -6.61455, 53.133499], [1353912868000000.0, -6.61455, 53.133499], [1353912886000000.0, -6.61455, 53.133499], [1353912892000000.0, -6.61455, 53.133499], [1353912909000000.0, -6.61455, 53.133499], [1353912927000000.0, -6.614567, 53.133518], [1353912947000000.0, -6.614567, 53.133499], [1353912954000000.0, -6.614567, 53.133499], [1353912966000000.0, -6.614567, 53.133499], [1353912988000000.0, -6.61455, 53.133499]]
41;045A0001;[[1353888007000000.0, -6.106974, 53.194984], [1353888025000000.0, -6.106906, 53.194309], [1353888044000000.0, -6.105295, 53.192432], [1353888064000000.0, -6.105852, 53.19202], [1353888084000000.0, -6.108247, 53.19165], [1353888105000000.0, -6.109509, 53.191456], [1353888125000000.0, -6.109374, 53.190598], [1353888145000000.0, -6.10922, 53.189289], [1353888166000000.0, -6.109891, 53.188393], [1353888186000000.0, -6.113092, 53.188179], [1353888205000000.0, -6.115913, 53.187992], [1353888225000000.0, -6.116809, 53.187943], [1353888243000000.0, -6.119686, 53.188347], [1353888264000000.0, -6.121521, 53.188725], [1353888284000000.0, -6.123514, 53.189133], [1353888305000000.0, -6.12593, 53.189346], [1353888325000000.0, -6.126549, 53.188747], [1353888345000000.0, -6.12818, 53.187065], [1353888364000000.0, -6.12818, 53.187065], [1353888405000000.0, -6.12818, 53.187065], [1353888444000000.0, -6.12818, 53.187065], [1353888448000000.0, -6.135483, 53.184082], [1353888464000000.0, -6.136533, 53.185135], [1353888485000000.0, -6.13855, 53.188416], [1353888507000000.0, -6.137784, 53.191952], [1353888524000000.0, -6.13495, 53.194668], [1353888544000000.0, -6.133117, 53.197735], [1353888564000000.0, -6.131484, 53.200832], [1353888568000000.0, -6.131484, 53.200832], [1353888585000000.0, -6.1289, 53.203716], [1353888605000000.0, -6.126283, 53.206615], [1353888626000000.0, -6.124583, 53.209702], [1353888628000000.0, -6.124583, 53.209702], [1353888644000000.0, -6.124883, 53.212933], [1353888664000000.0, -6.126616, 53.216049], [1353888685000000.0, -6.128433, 53.219131], [1353888689000000.0, -6.128433, 53.219131], [1353888705000000.0, -6.12905, 53.222366], [1353888723000000.0, -6.129117, 53.225632], [1353888744000000.0, -6.13075, 53.228748], [1353888748000000.0, -6.13075, 53.228748], [1353888764000000.0, -6.13285, 53.231518], [1353888784000000.0, -6.1312, 53.234501], [1353888807000000.0, -6.1295, 53.237598], [1353888827000000.0, -6.129183, 53.240734], [1353888845000000.0, -6.131, 53.243034], [1353888864000000.0, -6.134767, 53.245399], [1353888868000000.0, -6.134767, 53.245399], [1353888904000000.0, -6.14115, 53.250217], [1353888925000000.0, -6.143667, 53.253033], [1353888929000000.0, -6.143667, 53.253033], [1353888945000000.0, -6.1457, 53.25605], [1353888963000000.0, -6.1467, 53.259266], [1353888984000000.0, -6.14985, 53.261883], [1353888988000000.0, -6.14985, 53.261883], [1353889004000000.0, -6.15415, 53.263901], [1353889026000000.0, -6.158367, 53.265968], [1353889045000000.0, -6.162083, 53.268349], [1353889047000000.0, -6.162083, 53.268349], [1353889065000000.0, -6.166333, 53.270351], [1353889085000000.0, -6.170567, 53.271935], [1353889104000000.0, -6.174567, 53.2738], [1353889110000000.0, -6.174567, 53.2738], [1353889124000000.0, -6.178867, 53.275082], [1353889144000000.0, -6.182567, 53.277218], [1353889165000000.0, -6.185333, 53.27845], [1353889167000000.0, -6.185333, 53.27845], [1353889185000000.0, -6.189034, 53.279999], [1353889206000000.0, -6.193133, 53.281849], [1353889224000000.0, -6.194867, 53.284901], [1353889228000000.0, -6.194867, 53.284901], [1353889244000000.0, -6.194783, 53.288185], [1353889264000000.0, -6.197733, 53.290882], [1353889285000000.0, -6.201617, 53.293182], [1353889289000000.0, -6.201617, 53.293182], [1353889306000000.0, -6.2041, 53.296066], [1353889324000000.0, -6.20525, 53.299282], [1353889344000000.0, -6.207183, 53.302383], [1353889348000000.0, -6.207183, 53.302383], [1353889364000000.0, -6.210433, 53.304783], [1353889385000000.0, -6.214083, 53.307232], [1353889407000000.0, -6.214083, 53.307232], [1353889423000000.0, -6.221283, 53.312016], [1353889446000000.0, -6.2231, 53.313717], [1353889464000000.0, -6.226617, 53.315166], [1353889468000000.0, -6.226617, 53.315166], [1353889503000000.0, -6.231783, 53.318851], [1353889523000000.0, -6.231783, 53.318851], [1353889527000000.0, -6.231783, 53.318851], [1353889544000000.0, -6.232234, 53.318249], [1353889564000000.0, -6.232234, 53.318249]]
